Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
155.000.000;-111.874;162.851;12.668;-48.077;-81.960
155.019.531;-121.642;181.471;35.256;-34.035;-50.519
155.039.063;-107.295;179.335;41.056;-32.204;-45.940
155.058.594;-80.128;137.821;32.509;-35.562;-66.087
155.078.125;-48.993;63.339;18.773;-37.393;-104.243
155.097.656;-27.930;-0.7479;0.7479;-32.509;-121.642
155.117.188;-12.668;-45.330;-0.4731;-23.962;-114.011
155.136.719;0.9005;-52.045;-18.773;-16.636;-112.790
155.156.250;10.836;-34.646;-20.299;-0.6258;-109.737
155.175.781;-0.6563;-0.8089;-0.9310;0.0458;-102.411
155.195.313;10.531;0.2289;-0.6868;-13.584;-117.674
155.214.844;49.603;0.0458;-18.468;-46.856;-149.725
155.234.375;59.676;-0.2289;-35.256;-80.739;-169.872
155.253.906;47.466;0.1679;-47.772;-101.496;-156.441
155.273.438;36.172;29.457;-44.414;-102.717;-105.769
155.292.969;44.109;57.540;-29.151;-88.980;-55.403
155.312.500;75.549;61.813;-16.331;-77.076;-28.236
155.332.031;99.054;69.444;-10.836;-74.328;-0.1068
155.351.563;99.664;94.475;-13.278;-79.212;18.468
155.371.094;104.243;113.400;-28.236;-86.538;-0.3205
155.390.625;118.895;119.811;-47.466;-87.149;-47.772
155.410.156;113.706;117.674;-54.792;-75.549;-71.886
155.429.688;116.758;99.664;-52.045;-61.508;-90.201
155.449.219;191.850;59.371;-60.592;-58.761;-155.525
155.468.750;283.425;22.741;-81.960;-68.834;-251.984
155.488.281;289.225;23.657;-88.065;-74.023;-287.698
155.507.813;237.943;32.509;-73.413;-61.508;-240.385
155.527.344;226.038;0.0153;-61.508;-39.225;-185.134
155.546.875;280.678;-46.245;-56.624;-19.383;-165.598
155.566.406;342.338;-52.350;-39.835;0.0458;-156.441
155.585.938;315.781;-16.941;-0.7479;25.488;-120.421
155.605.469;171.093;23.962;25.794;45.940;-68.529
155.625.000;-19.689;57.845;52.045;50.519;-33.730
155.644.531;-189.713;107.295;73.718;40.140;-14.499
155.664.063;-318.529;172.314;89.591;23.046;0.8394
155.683.594;-398.504;226.648;95.085;0.5342;43.803
155.703.125;-429.029;250.458;84.402;-14.805;66.392
155.722.656;-385.073;225.122;53.266;-40.751;48.382
155.742.188;-234.280;150.336;0.4731;-64.560;0.9310
155.761.719;-18.773;75.549;-45.024;-81.349;-34.646
155.781.250;166.514;41.972;-77.991;-93.864;-79.518
155.800.781;265.110;40.140;-90.201;-102.106;-94.475
155.820.313;267.857;48.993;-81.349;-94.475;-55.098
155.839.844;209.860;51.435;-58.455;-68.834;23.352
155.859.375;150.336;35.256;-41.667;-44.719;84.707
155.878.906;111.874;13.278;-36.783;-34.646;91.422
155.898.438;80.433;0.9005;-26.709;-32.204;74.939
155.917.969;43.498;24.878;-0.5952;-27.930;72.497
155.937.500;13.278;37.393;0.9005;-22.436;67.613
155.957.031;23.046;32.509;0.6258;-23.046;28.541
155.976.563;72.497;16.331;-14.194;-30.983;-48.993
155.996.094;145.757;-0.1374;-38.309;-36.783;-137.210
156.015.625;220.543;-16.026;-50.214;-40.140;-199.481
156.035.156;234.585;-13.889;-47.466;-47.466;-213.828
156.054.688;181.471;13.278;-35.562;-54.487;-168.956
156.074.219;104.243;50.214;-24.573;-55.098;-95.391
156.093.750;0.4426;77.991;-14.499;-46.856;-32.814
156.113.281;-109.432;92.033;0.1984;-25.488;14.805
156.132.813;-190.629;85.623;11.447;-0.2595;26.404
156.152.344;-213.523;58.761;-0.3816;-0.3510;-27.015
156.171.875;-182.387;40.446;-30.678;-27.930;-105.464
156.191.406;-102.106;54.182;-42.888;-52.961;-154.304
156.210.938;-0.7784;69.750;-41.056;-68.223;-178.724
156.230.469;51.129;56.929;-31.593;-68.529;-175.977
156.250.000;63.645;34.646;-12.668;-51.129;-123.474
156.269.531;41.056;24.267;0.7784;-24.267;-36.172
156.289.063;0.7479;22.131;22.741;0.1068;45.940
156.308.594;-13.889;22.131;30.067;18.773;90.507
156.328.125;-12.057;19.383;26.404;24.878;93.254
156.347.656;26.709;12.057;0.8394;10.836;75.855
156.367.188;77.686;10.836;-10.531;-19.383;66.392
156.386.719;70.360;27.930;-12.363;-36.172;85.317
156.406.250;0.8700;52.350;0.0153;-22.436;105.159
156.425.781;-0.9921;56.319;0.1679;0.2595;60.592
156.445.313;55.403;29.762;-20.299;12.057;-40.140
156.464.844;130.800;-0.6563;-43.803;0.1374;-107.906
156.484.375;131.716;-22.131;-45.024;-0.9921;-90.201
156.503.906;32.204;0.1679;-22.741;-0.8394;-0.1068
156.523.438;-124.389;47.466;0.9615;0.3816;99.054
156.542.969;-248.626;75.549;29.457;14.499;135.684
156.562.500;-317.918;81.654;31.288;16.026;104.243
156.582.031;-376.526;88.370;27.015;11.752;74.634
156.601.563;-416.819;86.538;16.331;0.0763;64.560
156.621.094;-392.705;58.455;-0.3510;-22.436;27.320
156.640.625;-298.993;27.320;-23.046;-52.961;-46.856
156.660.156;-195.513;0.8394;-39.225;-81.044;-128.968
156.679.688;-144.841;-0.0153;-55.098;-106.074;-190.324
156.699.219;-158.883;29.457;-57.234;-124.084;-201.923
156.718.750;-217.186;99.969;-38.919;-122.863;-153.694
156.738.281;-282.204;163.462;-11.752;-99.054;-70.665
156.757.813;-338.065;190.934;10.531;-59.676;20.299
156.777.344;-400.336;183.608;22.436;-18.468;101.496
156.796.875;-442.460;153.388;25.488;10.836;150.946
156.816.406;-415.598;125.916;23.657;25.794;157.051
156.835.938;-335.623;116.148;20.299;31.899;141.484
156.855.469;-266.636;120.726;20.604;39.835;132.937
156.875.000;-239.164;136.905;31.288;57.845;130.495
156.894.531;-236.111;151.252;46.245;77.381;117.979
156.914.063;-224.512;139.347;45.330;81.349;72.497
156.933.594;-185.440;103.022;25.488;65.476;-10.836
156.953.125;-143.926;76.770;0.2595;39.225;-88.675
156.972.656;-132.021;84.402;-11.447;15.415;-130.189
156.992.188;-147.283;111.264;-14.194;0.6563;-134.158
157.011.719;-179.335;131.410;-0.2900;15.720;-89.896
157.031.250;-207.723;136.294;15.110;30.372;-14.194
157.050.781;-197.039;121.032;26.404;40.140;47.466
157.070.313;-151.557;94.780;30.372;48.382;82.265
157.089.844;-120.116;88.065;37.698;61.508;113.400
157.109.375;-121.947;107.295;52.656;75.244;151.557
157.128.906;-128.053;140.263;70.971;78.297;173.840
157.148.438;-116.453;168.956;81.349;73.718;165.598
157.167.969;-75.244;165.598;67.918;67.918;118.590
157.187.500;-14.194;135.684;34.341;56.319;31.288
157.207.031;15.720;122.863;0.9005;49.603;-46.245
157.226.563;-0.1679;139.042;0.5342;61.508;-75.549
157.246.094;-38.004;153.083;11.142;85.012;-83.181
157.265.625;-86.844;161.020;22.131;113.095;-81.960
157.285.156;-150.336;177.198;43.498;145.757;-64.255
157.304.688;-200.702;181.471;67.002;174.145;-61.203
157.324.219;-207.112;168.651;77.686;183.913;-90.201
157.343.750;-186.661;172.619;76.465;171.398;-112.179
157.363.281;-182.998;191.239;71.581;156.441;-91.422
157.382.813;-220.238;192.460;68.834;157.662;-38.004
157.402.344;-268.468;172.619;63.950;165.293;17.857
157.421.875;-259.310;143.315;47.161;160.104;53.266
157.441.406;-193.376;116.758;20.910;142.705;73.107
157.460.938;-148.504;110.653;0.9310;134.158;116.453
157.480.469;-152.778;121.032;22.131;144.841;185.440
157.500.000;-169.261;132.937;42.888;165.293;235.501
157.519.531;-177.808;143.315;57.845;181.777;255.952
157.539.063;-191.850;154.915;68.223;187.271;262.057
157.558.594;-224.512;171.398;76.465;176.587;246.490
157.578.125;-259.615;186.661;76.465;147.589;205.586
157.597.656;-284.341;187.882;64.255;110.958;162.241
157.617.188;-295.024;163.156;42.888;74.328;107.601
157.636.719;-260.531;118.895;16.026;37.393;22.436
157.656.250;-182.998;80.433;-0.6258;0.9615;-55.708
157.675.781;-133.242;64.255;-15.415;0.2900;-70.665
157.695.313;-134.158;66.697;-16.026;0.6258;-34.035
157.714.844;-151.252;91.422;-10.531;0.7173;14.194
157.734.375;-178.114;128.358;0.6258;16.331;82.570
157.753.906;-220.849;150.336;32.814;43.193;177.808
157.773.438;-267.552;156.746;59.676;75.244;262.973
157.792.969;-294.414;146.673;72.802;88.980;283.730
157.812.500;-277.320;113.400;60.592;77.686;229.701
157.832.031;-221.154;67.918;26.709;52.045;133.852
157.851.563;-157.967;41.667;-11.447;23.046;29.151
157.871.094;-107.906;44.109;-37.393;0.1984;-46.551
157.890.625;-65.781;46.551;-49.908;0.1068;-63.645
157.910.156;-22.741;29.762;-62.729;13.889;-47.772
157.929.688;18.773;-0.3205;-85.928;16.636;-58.150
157.949.219;30.372;-22.131;-95.696;11.142;-76.465
157.968.750;11.142;-0.8700;-71.276;13.584;-47.161
157.988.281;-0.9310;14.805;-34.341;16.941;-0.7784
158.007.813;-46.245;54.487;-0.4426;14.194;-0.5037
158.027.344;-103.938;111.569;16.331;12.363;-0.9921
158.046.875;-143.926;140.263;23.657;15.415;0.4426
158.066.406;-176.893;132.021;20.299;24.878;45.635
158.085.938;-236.416;109.737;12.973;39.530;105.769
158.105.469;-292.277;81.349;0.0763;50.519;150.031
158.125.000;-320.360;65.476;-0.7784;56.319;146.978
158.144.531;-334.707;55.403;-0.7479;60.897;103.327
158.164.063;-337.759;30.067;-0.4121;63.645;64.866
158.183.594;-342.338;0.5647;0.1068;67.918;77.076
158.203.125;-343.864;0.0153;0.7173;77.686;135.073
158.222.656;-305.403;0.9005;0.3816;85.623;196.429
158.242.188;-242.521;14.194;-12.057;82.875;217.491
158.261.719;-196.123;0.2289;-31.899;68.834;172.924
158.281.250;-135.989;-23.352;-54.182;42.582;56.319
158.300.781;-53.877;-50.214;-83.181;0.5952;-102.106
158.320.313;-16.941;-52.045;-104.853;-19.994;-224.512
158.339.844;-50.214;-30.983;-107.295;-20.604;-255.037
158.359.375;-121.642;-16.941;-96.917;-0.0458;-201.618
158.378.906;-215.049;-0.2289;-77.686;27.930;-98.443
158.398.438;-313.645;24.573;-52.350;54.182;0.5037
158.417.969;-386.294;44.719;-25.794;71.581;74.634
158.437.500;-451.923;46.551;0.1068;87.149;118.284
158.457.031;-537.698;29.151;21.825;102.717;150.031
158.476.563;-603.327;-0.5037;25.794;110.653;166.514
158.496.094;-623.474;-31.288;21.520;110.043;170.177
158.515.625;-615.842;-30.983;27.625;111.569;188.187
158.535.156;-572.192;-36.172;38.919;111.874;210.775
158.554.688;-467.796;-80.739;37.698;98.443;177.503
158.574.219;-314.255;-142.705;22.741;76.770;80.433
158.593.750;-169.567;-193.987;-0.1679;58.455;-23.046
158.613.281;-112.179;-214.744;-25.794;49.603;-74.634
158.632.813;-155.525;-199.481;-34.951;56.624;-54.487
158.652.344;-222.680;-193.987;-39.225;73.413;-19.689
158.671.875;-242.216;-221.459;-50.519;81.654;-29.762
158.691.406;-194.902;-247.100;-74.939;67.918;-88.065
158.710.938;-134.768;-239.164;-113.095;29.762;-181.166
158.730.469;-132.631;-200.092;-143.620;-0.9921;-259.615
158.750.000;-180.250;-155.525;-143.926;-22.436;-244.658
158.769.531;-258.700;-119.200;-123.779;-0.7784;-134.768
158.789.063;-361.874;-92.338;-100.275;15.720;-11.142
158.808.594;-443.376;-67.002;-78.297;38.004;65.781
158.828.125;-435.440;-37.393;-65.476;49.908;84.402
158.847.656;-354.548;-0.6258;-66.087;44.719;71.276
158.867.188;-318.834;0.5952;-69.444;32.204;73.413
158.886.719;-374.084;-33.730;-70.055;26.709;110.653
158.906.250;-461.386;-103.327;-66.087;30.983;173.840
158.925.781;-548.993;-132.326;-50.214;41.056;245.574
158.945.313;-622.558;-120.116;-30.067;47.772;285.256
158.964.844;-653.083;-111.569;-21.520;40.751;267.857
158.984.375;-644.536;-102.411;-21.520;19.383;228.480
159.003.906;-630.189;-73.107;-16.026;0.0458;212.302
159.023.438;-615.842;-38.919;-0.1984;-0.4121;215.965
159.042.969;-569.444;-16.331;0.6868;-0.3510;192.460
159.062.500;-499.237;0.0153;0.7479;-0.0153;130.189
159.082.031;-446.734;0.7173;0.7479;0.3510;67.308
159.101.563;-407.357;0.5037;0.6563;0.0763;40.140
159.121.094;-346.306;0.4121;-0.3205;-0.9310;43.803
159.140.625;-271.520;0.5342;-23.352;-21.215;51.129
159.160.156;-204.976;-0.4121;-52.961;-33.730;30.372
159.179.688;-123.474;-35.867;-98.443;-54.487;-53.571
159.199.219;-50.519;-50.824;-134.768;-72.497;-130.189
159.218.750;-62.424;-13.889;-121.947;-60.287;-75.549
159.238.281;-144.841;45.330;-70.665;-22.436;88.980
159.257.813;-210.165;93.864;-27.320;0.7784;244.048
159.277.344;-227.259;130.495;-0.9921;21.215;332.265
159.296.875;-229.701;157.662;-0.2900;34.035;367.369
159.316.406;-249.847;165.904;0.5342;55.708;376.832
159.335.938;-275.488;143.926;18.773;82.875;387.210
159.355.469;-258.700;86.538;25.183;97.222;373.474
159.375.000;-201.313;30.983;19.689;91.422;317.308
159.394.531;-157.357;23.962;18.773;75.855;269.689
159.414.063;-137.515;43.803;21.215;55.403;247.100
159.433.594;-129.884;54.792;21.215;36.783;235.806
159.453.125;-150.641;63.034;35.867;29.762;237.637
159.472.656;-192.460;92.033;72.497;20.604;231.838
159.492.188;-213.217;140.873;116.758;0.3510;207.418
159.511.719;-198.565;173.535;146.368;0.0153;189.408
159.531.250;-173.230;179.029;155.220;19.383;206.197
159.550.781;-148.810;166.209;149.115;43.193;248.321
159.570.313;-115.537;131.716;123.474;56.929;271.520
159.589.844;-79.518;99.359;86.233;66.087;271.520
159.609.375;-68.834;91.117;61.203;81.044;273.657
159.628.906;-90.812;100.580;58.150;98.138;282.204
159.648.438;-108.211;112.179;62.729;108.211;290.140
159.667.969;-85.623;109.432;58.455;109.432;286.172
159.687.500;-36.477;99.359;46.245;98.443;246.184
159.707.031;-0.2289;110.043;36.477;77.686;176.587
159.726.563;-11.447;142.094;38.004;63.645;127.137
159.746.094;-50.519;161.935;48.382;63.034;119.505
159.765.625;-84.707;157.357;61.813;67.002;139.652
159.785.156;-103.938;151.862;79.212;69.444;174.145
159.804.688;-121.642;155.220;100.580;68.834;209.554
159.824.219;-135.379;157.051;121.642;67.002;236.722
159.843.750;-115.842;143.926;132.021;64.560;232.143
159.863.281;-42.582;105.769;118.590;57.234;178.114
159.882.813;38.004;68.223;94.170;51.129;125.611
159.902.344;67.308;68.834;85.623;58.761;128.053
159.921.875;57.540;93.559;90.507;71.886;147.283
159.941.406;45.940;107.906;91.728;72.497;128.663
159.960.938;30.372;109.737;92.338;59.371;80.433
159.980.469;-0.6258;119.505;112.485;52.656;46.245
160.000.000;-67.613;141.178;149.115;67.308;59.982
160.019.531;-125.305;150.031;173.535;93.559;109.127
160.039.063;-129.579;136.905;164.683;112.485;132.937
160.058.594;-88.065;120.421;132.631;121.642;119.200
160.078.125;-56.929;110.348;106.990;131.716;122.558
160.097.656;-44.109;108.822;97.833;143.620;160.409
160.117.188;-36.783;119.505;97.527;153.083;204.670
160.136.719;-29.151;128.968;100.275;161.935;226.038
160.156.250;-11.752;120.421;99.054;169.567;218.101
160.175.781;-0.3510;100.580;98.138;176.282;219.628
160.195.313;-0.5647;69.139;97.527;178.114;235.195
160.214.844;26.404;26.099;81.960;164.988;208.639
160.234.375;99.359;-0.9615;58.455;142.094;148.504
160.253.906;166.819;-21.215;48.687;124.695;128.663
160.273.438;189.408;-0.4121;50.824;110.958;170.177
160.292.969;160.714;30.983;50.519;90.812;225.733
160.312.500;104.243;74.634;46.856;66.697;262.973
160.332.031;50.824;115.537;45.330;50.519;300.824
160.351.563;18.773;144.536;43.193;41.972;350.580
160.371.094;0.7173;167.125;37.698;31.899;385.989
160.390.625;-12.973;187.882;34.035;21.825;396.978
160.410.156;-52.350;197.955;37.393;17.857;392.094
160.429.688;-77.076;189.713;43.803;22.436;388.126
160.449.219;-80.739;165.293;49.298;34.951;407.662
160.468.750;-83.486;136.600;55.708;47.772;442.460
160.488.281;-73.718;113.095;66.697;56.319;461.081
160.507.813;-48.382;97.527;80.739;65.171;448.260
160.527.344;-42.888;92.643;93.254;77.991;420.788
160.546.875;-65.476;95.391;100.275;89.896;396.978
160.566.406;-94.780;94.170;96.917;97.222;389.042
160.585.938;-111.874;83.791;77.991;95.391;380.800
160.605.469;-105.464;62.118;45.024;80.739;341.422
160.625.000;-81.960;33.120;13.889;61.508;295.635
160.644.531;-54.792;0.2595;-0.4426;45.635;273.962
160.664.063;-34.341;-23.352;-19.994;28.846;245.879
160.683.594;-11.142;-48.077;-40.751;0.5647;192.766
160.703.125;36.477;-57.540;-63.339;-18.468;136.294
160.722.656;91.422;-27.015;-75.549;-33.120;112.790
160.742.188;110.958;31.899;-64.560;-30.067;148.199
160.761.719;101.801;88.980;-41.056;-19.078;197.039
160.781.250;92.033;125.611;-27.320;-15.110;181.777
160.800.781;89.896;127.442;-24.878;-17.857;106.990
160.820.313;87.454;100.580;-22.741;-17.552;52.350
160.839.844;60.287;93.559;-0.6563;-11.142;81.044
160.859.375;11.142;126.832;25.488;0.0458;166.819
160.878.906;-21.215;153.388;55.403;19.383;235.806
160.898.438;-14.805;139.957;69.444;45.024;266.331
160.917.969;0.7479;112.790;76.160;73.413;281.899
160.937.500;18.162;100.275;85.928;101.801;295.330
160.957.031;15.415;95.696;92.949;125.305;314.560
160.976.563;0.1679;86.538;89.591;137.821;334.096
160.996.094;0.6563;54.487;61.508;129.579;302.045
161.015.625;67.613;-0.2595;0.4426;98.748;201.923
161.035.156;141.178;-34.951;-44.414;69.444;117.063
161.054.688;146.062;-0.6563;-52.961;63.950;114.316
161.074.219;85.928;46.245;-34.646;75.855;160.409
161.093.750;13.584;83.791;-14.499;90.201;198.565
161.113.281;-42.582;108.822;0.2289;103.327;225.122
161.132.813;-61.813;114.621;11.447;108.822;240.690
161.152.344;-28.236;87.759;-0.0153;92.643;211.996
161.171.875;29.151;63.339;-22.131;62.118;160.104
161.191.406;56.624;87.759;-32.814;44.109;145.757
161.210.938;33.730;143.315;-27.930;52.961;170.482
161.230.469;-19.078;184.219;-12.668;75.549;196.123
161.250.000;-63.645;193.681;0.7479;94.780;209.249
161.269.531;-88.065;185.745;30.067;107.295;220.849
161.289.063;-95.085;165.293;45.940;111.264;216.270
161.308.594;-76.465;125.916;45.330;104.548;171.398
161.328.125;-53.571;89.896;39.225;92.338;116.453
161.347.656;-50.519;77.076;39.530;79.518;91.117
161.367.188;-43.193;78.602;39.835;62.424;85.623
161.386.719;-13.584;84.707;31.593;41.056;84.402
161.406.250;0.7173;88.370;23.962;26.099;96.001
161.425.781;0.0763;95.391;30.983;27.320;132.937
161.445.313;-0.8089;113.706;43.803;35.256;168.040
161.464.844;11.447;132.937;42.888;29.457;157.051
161.484.375;58.455;142.399;31.899;0.9310;126.832
161.503.906;94.780;138.431;26.099;-0.8089;116.758
161.523.438;109.432;124.695;28.236;-16.636;112.179
161.542.969;132.631;112.179;38.919;-19.078;100.580
161.562.500;172.924;96.001;52.961;-12.973;99.359
161.582.031;200.092;52.961;54.182;-0.1068;101.496
161.601.563;201.618;-12.057;37.088;-0.0458;74.328
161.621.094;200.702;-54.487;13.584;-26.404;0.3510
161.640.625;204.365;-45.024;-0.5342;-67.613;-74.634
161.660.156;179.029;-0.5647;-10.836;-85.928;-79.518
161.679.688;120.421;24.267;-0.3816;-64.866;11.447
161.699.219;57.234;41.667;0.1984;-31.288;121.337
161.718.750;0.4731;56.929;0.3816;-0.9615;185.745
161.738.281;-27.625;64.255;0.7173;0.1679;217.796
161.757.813;-50.824;67.002;17.857;16.026;255.037
161.777.344;-66.697;76.160;32.814;33.730;288.919
161.796.875;-60.897;93.864;43.803;45.940;296.245
161.816.406;-48.077;121.032;54.792;52.656;300.824
161.835.938;-45.635;150.946;72.802;62.424;317.002
161.855.469;-55.708;169.567;97.222;75.549;327.076
161.875.000;-65.781;173.535;124.084;87.759;348.443
161.894.531;-57.234;171.398;148.810;92.338;391.178
161.914.063;-31.593;168.956;166.209;84.096;425.977
161.933.594;0.1374;169.567;174.451;67.918;429.029
161.953.125;42.888;172.009;173.840;52.350;389.957
161.972.656;91.422;171.398;170.177;37.088;323.413
161.992.188;135.073;170.177;169.567;24.267;271.520
162.011.719;171.093;167.735;164.988;18.468;245.269
162.031.250;198.871;170.788;152.778;22.436;251.068
162.050.781;202.228;189.713;141.789;34.646;302.045
162.070.313;204.670;198.565;121.642;34.951;331.960
162.089.844;233.974;184.219;81.349;11.142;275.794
162.109.375;266.636;179.029;43.803;-21.215;178.724
162.128.906;276.709;196.429;26.709;-46.245;105.159
162.148.438;252.289;215.049;27.015;-55.708;91.422
162.167.969;192.460;216.575;46.856;-42.277;157.967
162.187.500;133.242;194.292;75.244;-16.636;262.363
162.207.031;101.190;164.988;96.001;0.3205;333.486
162.226.563;83.791;146.368;109.127;13.584;353.632
162.246.094;74.634;126.526;115.537;14.194;333.791
162.265.625;81.044;102.717;115.537;0.5647;284.951
162.285.156;92.949;94.780;115.232;-0.0458;249.847
162.304.688;98.443;98.443;114.316;0.5037;270.299
162.324.219;101.801;100.275;108.516;18.162;326.465
162.343.750;103.327;100.580;98.748;28.846;378.968
162.363.281;106.380;94.780;87.149;35.867;417.735
162.382.813;107.295;86.844;76.770;40.446;440.629
162.402.344;81.654;107.906;75.549;41.972;445.513
162.421.875;39.225;156.746;81.960;35.867;428.419
162.441.406;12.973;197.650;87.149;25.183;393.620
162.460.938;0.5647;214.133;91.728;19.994;356.074
162.480.469;0.6563;212.912;97.222;23.352;309.982
162.500.000;15.720;200.702;94.475;27.625;236.722
162.519.531;41.972;182.998;76.770;24.878;147.283
162.539.063;75.244;169.567;52.045;14.805;78.907
162.558.594;82.570;163.156;39.835;0.8394;68.834
162.578.125;59.066;167.735;46.856;11.142;111.264
162.597.656;35.867;179.945;56.929;15.415;155.525
162.617.188;40.140;179.335;54.792;10.836;161.630
162.636.719;100.885;142.399;30.678;-0.9615;112.179
162.656.250;195.818;91.422;-0.5952;-36.477;37.698
162.675.781;224.512;85.012;-15.415;-38.919;22.741
162.695.313;166.209;119.505;11.752;-14.194;80.739
162.714.844;96.612;155.525;45.330;13.584;152.778
162.734.375;56.319;185.134;68.223;30.983;199.176
162.753.906;45.635;205.281;78.297;37.393;209.554
162.773.438;45.635;212.607;80.739;40.751;201.923
162.792.969;34.646;213.523;82.875;48.382;195.818
162.812.500;15.415;214.133;81.654;55.708;181.166
162.832.031;0.9005;208.028;74.634;57.234;157.967
162.851.563;17.247;190.934;66.087;55.708;155.525
162.871.094;23.352;173.230;59.371;54.792;180.250
162.890.625;35.867;155.830;49.298;51.129;194.292
162.910.156;64.255;132.631;31.593;41.972;165.598
162.929.688;86.233;110.958;17.857;33.730;133.242
162.949.219;98.138;98.138;15.415;28.236;146.978
162.968.750;118.590;89.896;17.247;22.131;185.440
162.988.281;135.073;86.844;24.267;19.689;220.849
163.007.813;131.105;88.980;40.446;24.573;256.563
163.027.344;112.790;96.612;61.203;32.204;294.719
163.046.875;81.960;115.232;82.570;39.835;334.096
163.066.406;48.382;136.600;101.190;46.856;369.506
163.085.938;30.372;145.147;109.127;47.772;365.232
163.105.469;35.256;138.431;101.496;36.477;305.098
163.125.000;48.382;126.526;86.233;16.636;225.122
163.144.531;58.150;124.389;78.297;0.1068;157.967
163.164.063;76.160;129.579;76.770;-0.3510;114.927
163.183.594;110.043;130.800;74.328;-0.2900;98.443
163.203.125;153.694;133.242;72.497;-0.2595;92.033
163.222.656;199.481;132.326;67.002;-0.7173;81.349
163.242.188;230.006;123.474;55.098;-19.078;74.634
163.261.719;224.817;113.095;45.024;-31.593;89.896
163.281.250;188.492;103.632;41.361;-38.004;130.800
163.300.781;156.746;95.391;36.172;-45.635;163.156
163.320.313;143.926;96.001;30.067;-57.845;179.640
163.339.844;125.916;112.485;35.867;-64.255;217.796
163.359.375;91.422;132.631;49.298;-60.287;277.625
163.378.906;48.382;139.957;60.287;-47.772;330.739
163.398.438;11.447;137.821;69.444;-29.457;360.043
163.417.969;-0.9921;136.905;79.212;-0.9005;364.622
163.437.500;-23.352;143.315;90.812;0.9615;361.569
163.457.031;-27.625;155.525;99.054;22.131;349.664
163.476.563;-14.499;165.293;99.054;29.457;318.834
163.496.094;14.194;167.735;95.696;39.530;275.488
163.515.625;54.182;159.493;92.033;53.266;236.722
163.535.156;95.085;140.263;84.096;64.560;208.028
163.554.688;129.884;113.400;68.223;67.613;174.451
163.574.219;155.525;90.201;48.993;63.645;134.463
163.593.750;166.514;86.538;38.004;59.982;117.979
163.613.281;167.125;102.717;39.530;58.761;133.852
163.632.813;164.683;125.000;45.940;60.897;157.967
163.652.344;154.304;146.368;53.877;67.918;179.335
163.671.875;134.158;161.020;59.066;74.023;191.545
163.691.406;120.726;160.714;52.656;66.392;172.314
163.710.938;120.421;150.336;33.120;43.498;126.526
163.730.469;107.295;142.705;17.857;21.825;98.138
163.750.000;69.444;142.399;20.299;14.499;109.737
163.769.531;28.541;144.536;31.593;15.110;143.620
163.789.063;13.278;137.821;37.393;13.889;173.840
163.808.594;29.151;114.927;33.120;0.6563;182.082
163.828.125;48.077;91.728;26.404;-0.0153;175.366
163.847.656;50.824;87.454;29.762;0.1679;165.904
163.867.188;46.856;93.559;40.751;11.752;161.325
163.886.719;49.908;95.085;50.519;21.825;177.198
163.906.250;63.339;99.969;56.319;27.320;216.575
163.925.781;90.201;114.621;56.624;24.878;255.037
163.945.313;127.137;135.989;53.877;15.110;269.383
163.964.844;148.810;165.598;56.013;0.9005;275.794
163.984.375;143.926;195.208;65.171;14.194;293.803
164.003.906;124.389;213.523;76.465;26.404;317.613
164.023.438;100.580;212.912;86.233;40.446;341.117
164.042.969;85.317;187.271;89.286;48.993;349.359
164.062.500;84.402;142.399;83.181;47.772;329.212
164.082.031;88.675;100.580;76.465;39.225;298.687
164.101.563;78.907;77.076;77.991;30.372;279.457
164.121.094;58.761;69.750;83.791;20.604;266.636
164.140.625;46.856;80.739;88.980;0.9921;248.626
164.160.156;37.698;104.548;94.170;0.1679;226.954
164.179.688;20.910;116.148;99.969;0.1068;215.049
164.199.219;0.7173;114.316;104.243;0.6258;214.133
164.218.750;13.584;113.706;102.411;0.7784;205.891
164.238.281;37.088;106.074;89.286;0.1374;180.861
164.257.813;68.834;71.581;69.750;-0.9310;133.242
164.277.344;92.949;31.593;59.371;-15.415;94.475
164.296.875;83.181;29.151;69.139;-0.8700;120.116
164.316.406;52.961;56.013;88.065;0.4426;177.808
164.335.938;32.814;80.128;100.580;14.805;202.839
164.355.469;22.436;99.054;106.990;22.131;197.344
164.375.000;15.110;115.232;107.906;25.183;194.597
164.394.531;0.9615;124.084;102.717;21.215;209.554
164.414.063;-0.0458;131.716;98.138;13.584;231.227
164.433.594;-16.331;143.010;99.054;0.6563;254.121
164.453.125;-28.846;152.778;101.801;0.0458;278.236
164.472.656;-38.919;160.409;102.717;-0.4731;296.856
164.492.188;-48.993;167.430;101.190;-0.9921;304.182
164.511.719;-49.298;168.040;96.917;-15.720;295.024
164.531.250;-33.730;156.136;88.980;-22.436;266.331
164.550.781;-0.9615;135.989;79.823;-28.541;228.785
164.570.313;0.9615;121.337;73.413;-32.204;193.376
164.589.844;26.709;114.011;67.002;-38.004;155.220
164.609.375;39.835;107.295;58.761;-46.856;110.348
164.628.906;35.867;104.548;57.234;-51.129;56.624
164.648.438;17.857;109.737;64.560;-47.772;-0.9921
164.667.969;0.6258;117.063;69.444;-41.361;-67.308
164.687.500;0.5037;122.863;69.139;-32.509;-75.549
164.707.031;0.2289;129.884;69.444;-20.910;-33.120
164.726.563;0.0458;135.684;71.276;-10.836;30.067
164.746.094;0.4426;138.431;72.802;-0.3510;86.233
