Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
63.261.719;44.109;46.551;-21.520;41.361;-385.073
63.281.250;80.739;76.770;-43.498;20.604;-410.409
63.300.781;58.455;100.580;-55.403;26.099;-385.378
63.320.313;0.7479;103.022;-56.013;54.792;-336.844
63.339.844;-20.604;93.864;-55.098;87.149;-294.109
63.359.375;0.1374;84.402;-58.150;106.990;-257.784
63.378.906;82.265;71.276;-69.444;105.159;-244.353
63.398.438;186.966;55.708;-83.486;87.149;-259.310
63.417.969;248.626;44.719;-82.265;70.665;-281.899
63.437.500;238.858;47.772;-59.676;63.950;-285.562
63.457.031;179.029;67.613;-27.625;60.592;-249.542
63.476.563;98.443;97.222;0.3816;53.266;-190.934
63.496.094;24.878;122.253;28.541;37.393;-157.051
63.515.625;-23.962;136.905;40.751;15.720;-163.767
63.535.156;-57.234;149.115;50.214;0.3205;-182.082
63.554.688;-81.654;160.409;63.645;0.5647;-198.871
63.574.219;-88.675;162.241;75.244;19.383;-206.502
63.593.750;-82.265;149.725;82.570;48.382;-181.166
63.613.281;-70.360;127.747;88.370;92.643;-154.915
63.632.813;-48.993;100.275;89.591;133.547;-159.493
63.652.344;-16.331;67.308;78.907;152.473;-163.156
63.671.875;13.889;38.919;59.371;152.473;-137.210
63.691.406;21.520;29.457;44.719;151.862;-91.422
63.710.938;0.8089;40.446;40.751;152.473;-66.697
63.730.469;-0.3816;63.339;40.751;147.283;-81.349
63.750.000;0.2289;81.044;36.477;137.210;-113.095
63.769.531;46.551;75.244;28.236;131.410;-149.725
63.789.063;129.579;52.656;28.541;136.294;-187.882
63.808.594;200.702;37.698;40.751;149.115;-215.049
63.828.125;209.249;40.140;52.350;163.462;-219.628
63.847.656;151.862;50.214;54.182;181.471;-201.313
63.867.188;63.034;60.287;52.350;202.839;-176.282
63.886.719;-15.415;66.697;51.740;215.659;-165.904
63.906.250;-66.697;69.139;49.298;212.607;-169.261
63.925.781;-83.791;69.444;44.109;191.545;-161.630
63.945.313;-57.845;68.223;33.730;152.167;-140.873
63.964.844;-0.2595;65.476;18.468;102.717;-131.410
63.984.375;56.013;61.508;0.2289;58.455;-139.042
64.003.906;101.190;59.982;-0.8089;30.372;-143.010
64.023.438;113.400;62.118;-0.7784;21.825;-117.063
64.042.969;87.759;65.171;0.2900;32.204;-64.866
64.062.500;50.214;67.002;15.415;49.908;-21.520
64.082.031;18.468;65.476;22.436;59.982;-0.7173
64.101.563;-0.5342;64.866;25.488;58.761;-0.8394
64.121.094;-23.657;71.581;20.910;50.519;-13.889
64.140.625;-55.098;80.739;12.057;44.719;-0.8700
64.160.156;-100.580;83.791;0.8394;47.466;19.078
64.179.688;-134.158;88.980;11.447;53.877;55.708
64.199.219;-146.062;99.054;12.973;58.150;82.265
64.218.750;-126.832;100.275;-0.1068;51.740;62.118
64.238.281;-59.982;87.454;-31.593;30.678;-15.415
64.257.813;58.150;67.918;-59.066;13.584;-71.886
64.277.344;202.534;45.940;-70.971;17.247;-62.118
64.296.875;311.203;23.657;-71.276;35.562;-34.951
64.316.406;353.327;0.5037;-66.392;54.792;-30.067
64.335.938;342.033;-11.142;-62.424;64.255;-56.929
64.355.469;276.709;-24.267;-58.150;64.866;-85.623
64.375.000;156.136;-18.773;-41.361;70.665;-71.581
64.394.531;11.142;0.1984;-12.057;89.896;-16.636
64.414.063;-109.127;14.805;13.584;110.348;49.908
64.433.594;-179.029;15.110;29.762;117.674;103.022
64.453.125;-203.755;11.447;36.783;113.095;124.695
64.472.656;-203.144;10.836;38.919;106.380;108.516
64.492.188;-187.271;16.941;44.719;108.516;81.044
64.511.719;-148.810;23.352;54.792;124.084;82.875
64.531.250;-104.243;23.657;58.761;142.399;97.833
64.550.781;-83.486;23.046;45.940;144.231;75.855
64.570.313;-66.087;27.015;19.689;123.474;15.110
64.589.844;-26.709;37.698;-0.1679;91.117;-43.803
64.609.375;29.151;50.214;-19.078;45.940;-107.295
64.628.906;98.443;50.519;-50.214;-16.026;-210.775
64.648.438;150.031;39.530;-88.065;-67.002;-309.676
64.667.969;139.347;32.204;-104.243;-69.750;-321.581
64.687.500;72.802;35.867;-90.507;-25.183;-250.763
64.707.031;-0.4121;40.751;-62.424;35.562;-166.514
64.726.563;-63.950;39.835;-32.814;92.033;-91.422
64.746.094;-109.432;36.783;-0.4121;136.905;-0.5342
64.765.625;-148.199;33.120;20.299;160.104;75.855
64.785.156;-155.220;30.983;35.562;154.915;112.179
64.804.688;-98.138;28.541;33.425;124.389;76.770
64.824.219;-14.194;18.468;16.026;87.759;-0.5342
64.843.750;25.794;0.5952;0.2289;68.223;-58.455
64.863.281;0.0153;0.3816;0.2289;67.613;-56.624
64.882.813;-70.055;14.194;12.363;77.076;-39.530
64.902.344;-146.978;33.730;29.762;93.254;-22.741
64.921.875;-198.565;56.319;47.161;118.284;0.0458
64.941.406;-212.607;70.055;51.435;150.641;20.910
64.960.938;-196.734;69.750;38.919;180.250;0.6563
64.980.469;-183.913;62.424;23.657;198.565;-47.466
65.000.000;-182.387;45.024;18.162;205.281;-95.085
65.019.531;-154.915;13.584;13.584;197.344;-110.348
65.039.063;-82.875;-23.046;0.0153;172.009;-110.958
65.058.594;32.509;-62.424;-21.825;132.021;-117.063
65.078.125;170.482;-102.411;-48.382;80.739;-136.294
65.097.656;260.531;-126.832;-67.918;26.709;-161.935
65.117.188;265.720;-121.642;-73.413;-22.436;-186.661
65.136.719;226.038;-95.391;-76.770;-60.287;-199.481
65.156.250;164.988;-62.729;-77.991;-63.950;-159.493
65.175.781;68.529;-30.983;-60.592;-19.994;-40.446
65.195.313;-49.603;-14.499;-31.593;46.551;102.411
65.214.844;-140.873;-16.636;-14.499;101.190;177.503
65.234.375;-175.061;-21.215;-14.194;130.800;161.935
65.253.906;-163.156;-21.215;-19.383;142.094;100.580
65.273.438;-132.021;-18.468;-20.299;143.315;25.183
65.292.969;-95.085;-19.689;-16.636;141.789;-45.024
65.312.500;-41.972;-34.951;-17.247;143.010;-82.265
65.332.031;27.320;-60.592;-23.352;146.062;-85.317
65.351.563;95.391;-84.707;-27.930;145.452;-68.834
65.371.094;142.705;-100.580;-30.983;139.042;-48.687
65.390.625;157.051;-104.243;-39.835;124.389;-50.824
65.410.156;152.778;-97.222;-61.203;101.190;-97.222
65.429.688;138.431;-76.465;-78.907;86.538;-144.536
65.449.219;120.726;-45.024;-71.886;95.391;-135.379
65.468.750;117.369;-30.372;-53.571;111.569;-98.443
65.488.281;110.653;-37.698;-44.719;114.927;-85.012
65.507.813;81.654;-51.129;-49.298;102.411;-121.947
65.527.344;59.676;-73.718;-67.308;73.413;-218.407
65.546.875;65.781;-108.211;-89.591;37.698;-322.497
65.566.406;72.802;-143.315;-105.159;11.752;-371.947
65.585.938;44.414;-155.525;-104.548;0.6258;-336.538
65.605.469;-18.468;-132.631;-80.128;16.331;-225.733
65.625.000;-82.875;-86.538;-43.193;20.299;-114.011
65.644.531;-143.315;-23.657;-0.2595;14.499;-45.330
65.664.063;-213.828;39.530;35.256;14.194;0.9615
65.683.594;-268.773;73.413;53.266;24.878;74.939
65.703.125;-280.983;69.750;50.214;39.530;150.031
65.722.656;-256.563;47.466;40.751;49.603;217.491
65.742.188;-203.449;28.846;34.035;55.098;256.868
65.761.719;-118.284;0.3816;20.604;56.319;253.510
65.781.250;-21.520;-45.330;-13.278;45.940;191.239
65.800.781;56.624;-87.454;-53.266;26.099;89.591
65.820.313;102.106;-99.969;-80.739;11.142;-11.447
65.839.844;113.095;-105.769;-93.559;11.447;-69.750
65.859.375;113.400;-112.179;-95.085;21.215;-67.308
65.878.906;109.127;-100.275;-85.012;32.509;-30.983
65.898.438;61.508;-76.770;-63.034;51.740;32.509
65.917.969;-0.7479;-66.697;-48.382;72.192;93.254
65.937.500;-31.899;-70.055;-56.929;77.991;109.127
65.957.031;-34.646;-64.866;-66.392;72.497;102.106
65.976.563;-57.540;-48.077;-55.403;66.697;97.833
65.996.094;-81.349;-38.004;-28.846;65.171;84.402
66.015.625;-81.044;-38.614;-0.2289;66.392;49.603
66.035.156;-56.319;-42.277;11.752;64.866;0.2595
66.054.688;-19.383;-51.129;11.752;59.676;-25.183
66.074.219;36.477;-72.802;0.0153;50.214;-30.372
66.093.750;128.663;-102.717;-23.046;30.372;-77.381
66.113.281;240.690;-132.631;-57.845;-10.531;-230.922
66.132.813;325.855;-156.441;-96.001;-64.255;-427.503
66.152.344;328.602;-154.609;-116.148;-98.443;-519.689
66.171.875;244.353;-129.579;-115.842;-101.190;-479.090
66.191.406;132.631;-108.211;-114.927;-90.507;-398.810
66.210.938;40.140;-84.402;-114.011;-77.991;-331.654
66.230.469;-42.582;-40.446;-97.527;-55.098;-261.752
66.250.000;-135.073;-0.0763;-66.392;-17.857;-172.619
66.269.531;-215.049;0.0763;-42.277;12.668;-94.780
66.289.063;-252.595;-27.015;-35.256;25.488;-50.824
66.308.594;-244.048;-45.024;-32.814;31.593;-0.9005
66.328.125;-202.534;-31.593;-29.457;32.204;27.320
66.347.656;-150.641;-0.2900;-22.436;24.878;25.794
66.367.188;-89.896;0.1068;-16.636;21.825;0.0153
66.386.719;-16.636;-41.667;-23.657;34.951;-11.142
66.406.250;38.614;-94.170;-33.425;62.729;0.8394
66.425.781;45.024;-110.043;-31.288;96.612;63.034
66.445.313;0.0153;-95.391;-20.910;127.442;142.399
66.464.844;-73.413;-77.076;-11.142;148.199;211.996
66.484.375;-145.147;-58.455;-0.3816;158.272;247.100
66.503.906;-189.713;-37.393;-0.2900;158.578;238.553
66.523.438;-204.670;-24.267;-0.8394;150.946;201.923
66.542.969;-211.081;-16.026;-0.3510;142.399;177.808
66.562.500;-201.007;-0.5342;0.6868;125.611;145.757
66.582.031;-144.536;-0.6868;0.2595;84.402;50.824
66.601.563;-41.361;-27.015;-0.4426;33.120;-63.339
66.621.094;104.853;-78.297;-15.110;-0.6868;-146.978
66.640.625;249.542;-168.651;-53.877;-37.088;-226.038
66.660.156;312.424;-245.879;-98.138;-53.877;-280.678
66.679.688;286.783;-262.668;-112.790;-51.740;-272.436
66.699.219;209.554;-237.332;-104.853;-40.140;-232.143
66.718.750;102.411;-189.408;-89.591;-24.267;-181.471
66.738.281;-12.973;-121.337;-65.476;-0.2289;-98.748
66.757.813;-109.127;-62.118;-35.867;24.878;0.4426
66.777.344;-165.904;-41.667;-10.226;59.371;105.159
66.796.875;-180.556;-41.056;0.5952;93.254;191.850
66.816.406;-171.093;-25.183;13.889;111.874;230.311
66.835.938;-173.535;12.057;22.436;116.758;223.596
66.855.469;-196.429;43.803;32.204;120.116;211.691
66.875.000;-198.260;34.035;26.709;115.232;185.440
66.894.531;-151.252;-10.226;0.2289;95.085;120.421
66.914.063;-64.255;-51.435;-22.741;71.276;33.425
66.933.594;46.856;-79.518;-41.972;56.624;-48.687
66.953.125;149.420;-99.359;-60.592;51.740;-109.127
66.972.656;206.197;-108.211;-77.076;49.298;-149.115
66.992.188;207.112;-109.127;-85.928;44.719;-167.125
67.011.719;156.746;-103.632;-90.812;36.172;-164.683
67.031.250;86.844;-97.833;-103.938;19.994;-172.314
67.050.781;37.088;-90.812;-117.674;0.1374;-196.123
67.070.313;0.1679;-73.107;-110.653;-0.8394;-211.691
67.089.844;-46.551;-58.761;-81.654;-12.363;-203.755
67.109.375;-99.969;-54.487;-45.940;-19.689;-167.430
67.128.906;-135.379;-49.298;-12.973;-24.267;-106.685
67.148.438;-123.168;-58.455;0.5342;-17.857;-35.256
67.167.969;-25.794;-92.338;0.5342;-12.363;19.994
67.187.500;139.347;-130.800;-0.1984;-14.499;40.140
67.207.031;289.835;-168.346;-14.194;-17.552;30.983
67.226.563;358.211;-194.902;-34.035;-24.267;-0.9005
67.246.094;348.443;-178.114;-47.466;-35.562;-78.297
67.265.625;287.088;-111.569;-34.035;-37.698;-128.053
67.285.156;191.239;-33.425;-0.5952;-27.625;-120.116
67.304.688;109.737;18.162;0.0153;-30.983;-100.275
67.324.219;60.287;45.024;-20.299;-53.877;-96.612
67.343.750;-15.110;65.476;-29.151;-54.792;-44.414
67.363.281;-124.389;78.907;-14.194;-19.689;56.929
67.382.813;-188.187;70.055;-0.8700;14.499;128.663
67.402.344;-183.303;40.446;-25.183;32.204;165.904
67.421.875;-172.619;11.142;-38.309;52.350;219.017
67.441.406;-190.018;-0.7173;-33.730;82.265;291.056
67.460.938;-216.575;-22.741;-18.162;110.348;349.054
67.480.469;-237.027;-35.867;0.0153;130.800;384.768
67.500.000;-236.722;-44.414;13.889;141.484;400.946
67.519.531;-204.976;-59.982;15.720;138.736;393.315
67.539.063;-163.462;-88.370;0.9310;125.611;370.727
67.558.594;-129.579;-112.790;0.7479;103.632;331.044
67.578.125;-95.085;-118.590;13.584;67.613;250.763
67.597.656;-50.519;-115.232;11.142;13.889;117.979
67.617.188;0.1984;-107.601;-0.9615;-41.056;-33.425
67.636.719;44.719;-86.233;-29.762;-73.107;-138.431
67.656.250;73.413;-62.118;-34.646;-79.823;-184.524
67.675.781;90.812;-50.824;-32.204;-71.276;-208.333
67.695.313;95.085;-43.803;-26.404;-53.877;-220.238
67.714.844;90.507;-33.425;-18.468;-37.698;-225.427
67.734.375;63.339;-14.499;-0.3205;-28.541;-229.701
67.753.906;0.7479;14.194;22.741;-16.941;-209.554
67.773.438;-45.024;48.687;50.824;0.3510;-163.156
67.792.969;-75.855;76.465;70.665;32.204;-118.590
67.812.500;-77.991;69.444;71.581;60.897;-87.759
67.832.031;-33.730;14.194;45.940;76.465;-69.444
67.851.563;27.930;-59.676;0.9310;77.381;-51.129
67.871.094;54.792;-108.516;-18.773;71.581;-31.288
67.890.625;52.656;-117.979;-35.867;61.813;-10.531
67.910.156;49.603;-111.874;-45.330;53.571;22.436
67.929.688;66.697;-124.389;-56.624;50.824;40.751
67.949.219;87.454;-146.368;-68.223;50.824;31.899
67.968.750;48.993;-146.062;-59.066;57.234;56.013
67.988.281;-37.698;-131.410;-30.372;69.750;126.526
68.007.813;-92.338;-123.779;-14.194;71.886;177.503
68.027.344;-86.233;-126.526;-25.794;52.045;174.451
68.046.875;-63.034;-129.884;-40.751;23.046;144.536
68.066.406;-55.708;-121.947;-33.425;-0.0763;117.063
68.085.938;-38.309;-91.117;-11.447;-21.520;88.675
68.105.469;14.194;-38.614;0.7784;-42.582;46.245
68.125.000;76.465;10.226;19.689;-62.118;0.1374
68.144.531;110.043;35.562;21.215;-78.602;-33.120
68.164.063;117.369;36.477;0.9310;-98.748;-77.381
68.183.594;103.632;21.520;-12.973;-121.642;-139.042
68.203.125;64.560;-0.5037;-36.172;-130.800;-181.166
68.222.656;28.541;-48.993;-54.487;-122.558;-190.629
68.242.188;0.5342;-91.728;-61.508;-108.516;-194.292
68.261.719;-12.668;-114.621;-53.877;-92.949;-198.260
68.281.250;-24.573;-135.379;-44.109;-77.076;-191.545
68.300.781;-47.161;-156.441;-36.783;-60.897;-176.282
68.320.313;-81.044;-149.420;-23.352;-41.056;-157.967
68.339.844;-117.674;-110.348;-0.4731;-14.805;-132.937
68.359.375;-142.094;-68.529;11.447;0.6868;-105.769
68.378.906;-121.337;-58.150;16.636;12.973;-104.243
68.398.438;-72.497;-62.424;19.383;16.941;-114.316
68.417.969;-57.234;-28.541;38.309;35.562;-84.096
68.437.500;-76.465;28.236;59.676;55.708;-40.751
68.457.031;-93.559;56.319;60.287;57.540;-49.908
68.476.563;-73.413;48.382;29.762;25.488;-133.852
68.496.094;13.889;0.9005;-36.477;-41.056;-284.646
68.515.625;116.453;-36.477;-100.275;-105.769;-413.156
68.535.156;147.589;-49.908;-115.232;-133.852;-409.799
68.554.688;109.737;-48.993;-96.001;-131.105;-293.193
68.574.219;60.287;-64.866;-75.549;-114.011;-161.325
68.593.750;25.488;-84.096;-60.287;-92.643;-67.918
68.613.281;0.3816;-84.402;-48.077;-78.907;-23.962
68.632.813;0.6563;-83.181;-39.225;-76.465;-15.720
68.652.344;35.256;-102.717;-32.509;-74.634;-0.5342
68.671.875;57.540;-125.305;-25.794;-65.476;29.151
68.691.406;45.330;-114.011;-13.584;-53.571;63.950
68.710.938;19.078;-75.549;-0.3510;-45.940;70.055
68.730.469;0.4731;-53.266;-0.6868;-36.477;70.055
68.750.000;-12.668;-62.424;-11.752;-19.078;99.664
68.769.531;-36.477;-85.928;-0.6563;-0.0458;140.873
68.789.063;-43.498;-110.958;-0.3205;0.7173;152.473
68.808.594;-33.120;-128.968;-0.8394;-0.3510;119.505
68.828.125;-23.046;-129.884;-13.584;-24.573;70.360
68.847.656;-0.9921;-129.579;-18.162;-44.719;14.499
68.867.188;19.994;-120.421;-19.383;-62.729;-53.877
68.886.719;43.193;-75.855;-0.0763;-67.308;-81.960
68.906.250;29.457;-31.288;28.236;-45.940;-36.172
68.925.781;-0.8089;-19.078;52.045;-0.3816;46.245
68.945.313;-53.571;-19.994;71.581;42.888;127.137
68.964.844;-108.516;-16.026;86.233;78.907;169.567
68.984.375;-154.609;-11.447;89.896;96.917;138.431
69.003.906;-146.978;-19.383;79.212;97.222;48.993
69.023.438;-81.349;-39.225;59.371;79.212;-46.856
69.042.969;-0.5037;-59.066;44.414;50.824;-111.264
69.062.500;49.603;-73.413;36.477;30.067;-120.726
69.082.031;71.276;-81.044;25.183;27.320;-73.107
69.101.563;55.098;-91.117;10.226;39.225;0.0458
69.121.094;16.636;-116.758;-0.5342;47.466;62.118
69.140.625;-16.636;-137.821;-23.962;34.951;97.527
69.160.156;-32.204;-132.631;-39.530;0.8394;110.043
69.179.688;-39.225;-120.116;-44.414;-16.941;89.591
69.199.219;-42.277;-128.358;-46.551;-38.614;31.288
69.218.750;-56.013;-127.747;-42.888;-51.129;-22.741
69.238.281;-100.275;-88.675;-19.383;-44.719;-23.962
69.257.813;-141.789;-49.908;0.8089;-30.678;-0.3205
69.277.344;-147.589;-46.245;11.752;-28.846;-17.552
69.296.875;-135.989;-68.529;-0.6563;-36.172;-49.603
69.316.406;-116.453;-92.033;-25.794;-41.361;-62.729
69.335.938;-84.707;-93.559;-27.930;-40.140;-60.287
69.355.469;-67.613;-69.139;-10.836;-34.035;-65.781
69.375.000;-73.718;-41.361;0.6563;-27.015;-83.791
69.394.531;-85.928;-28.541;12.363;-10.836;-77.381
69.414.063;-107.906;-29.151;16.941;23.962;-29.457
69.433.594;-136.905;-50.519;26.404;66.392;36.783
69.453.125;-149.725;-90.201;35.256;95.696;95.391
69.472.656;-142.094;-116.148;36.783;95.391;98.748
69.492.188;-135.684;-102.106;37.088;72.192;50.214
69.511.719;-149.725;-66.392;45.330;57.540;19.078
69.531.250;-159.799;-67.613;47.772;58.150;11.752
69.550.781;-118.895;-120.421;28.846;51.129;-12.057
69.570.313;-52.656;-155.220;0.8700;30.067;-46.551
69.589.844;-16.026;-126.832;12.973;14.194;-54.792
69.609.375;0.7784;-74.634;32.204;14.805;-38.614
69.628.906;34.951;-37.393;44.109;21.520;-22.741
69.648.438;47.466;-21.215;40.751;22.741;-18.773
69.667.969;53.571;-27.930;22.131;17.247;-32.509
69.687.500;70.971;-56.929;-0.7784;0.7479;-86.233
69.707.031;104.548;-93.864;-43.498;-0.9615;-200.092
69.726.563;143.926;-108.822;-70.360;-32.204;-323.413
69.746.094;154.915;-86.538;-72.802;-39.530;-368.284
69.765.625;101.190;-49.298;-51.740;-21.215;-323.107
69.785.156;-0.5952;-17.552;-19.383;0.8089;-250.458
69.804.688;-114.011;0.8700;15.415;36.172;-176.893
69.824.219;-184.829;18.162;45.940;58.761;-99.359
69.843.750;-215.659;0.7784;66.697;67.918;-37.393
69.863.281;-220.543;0.0763;81.960;64.255;17.552
69.882.813;-204.670;-12.973;88.065;49.298;60.287
69.902.344;-175.672;-48.077;77.076;26.404;63.034
69.921.875;-149.420;-87.759;54.182;0.6258;54.182
69.941.406;-102.411;-139.347;15.720;-19.994;30.372
69.960.938;-25.183;-181.777;-29.762;-67.002;-41.972
69.980.469;28.236;-161.020;-50.214;-117.369;-119.811
70.000.000;42.582;-92.949;-43.803;-150.946;-161.935
70.019.531;41.667;-26.099;-34.341;-164.683;-170.788
70.039.063;17.247;26.404;-26.099;-154.915;-139.957
70.058.594;-30.372;64.560;-15.415;-124.695;-80.739
70.078.125;-74.023;78.297;-0.5952;-86.233;-32.814
70.097.656;-95.085;61.813;-0.1984;-47.772;-22.436
70.117.188;-87.454;28.846;-0.8700;-20.604;-61.813
70.136.719;-68.223;-0.9005;-23.962;-0.3205;-131.410
70.156.250;-61.508;-50.824;-29.151;19.383;-162.851
70.175.781;-66.087;-88.370;-19.994;46.551;-132.631
70.195.313;-48.077;-120.421;-20.604;55.098;-111.569
70.214.844;0.8700;-146.368;-37.088;36.172;-139.347
70.234.375;50.519;-147.283;-37.393;0.9310;-171.703
70.253.906;40.446;-123.779;-12.973;-12.973;-186.050
70.273.438;0.5952;-100.580;11.752;-28.541;-187.271
70.292.969;-26.404;-85.623;30.067;-29.457;-150.946
70.312.500;-55.098;-73.413;46.856;-17.552;-77.076
70.332.031;-90.812;-56.929;63.339;-0.0153;0.2595
70.351.563;-120.726;-33.425;72.192;13.278;55.098
70.371.094;-119.505;-12.363;68.529;15.720;63.645
70.390.625;-98.443;-0.1679;52.045;0.5952;36.172
70.410.156;-92.949;-0.3205;27.625;-0.4731;-0.2595
70.429.688;-110.653;-12.363;0.5037;-0.5952;-21.520
70.449.219;-107.601;-26.404;-25.488;-16.331;-53.266
70.468.750;-56.319;-41.667;-68.223;-47.466;-136.294
70.488.281;0.4121;-50.824;-87.454;-70.055;-199.786
70.507.813;29.151;-60.592;-74.328;-64.255;-180.861
70.527.344;-0.0458;-65.781;-49.298;-43.498;-105.159
70.546.875;-72.497;-57.540;-22.741;-20.604;-13.889
70.566.406;-141.789;-54.487;-0.5037;-0.3205;57.845
70.585.938;-174.451;-72.497;-0.6563;0.6563;92.033
70.605.469;-172.924;-102.411;-20.910;11.142;92.338
70.625.000;-146.368;-132.326;-41.056;0.8089;64.560
70.644.531;-110.653;-158.272;-66.697;-0.3205;16.636
70.664.063;-100.885;-171.703;-82.570;-14.805;-20.299
70.683.594;-115.842;-164.988;-72.802;-20.299;-32.814
70.703.125;-128.053;-136.905;-43.498;-25.183;-45.024
70.722.656;-139.042;-91.728;-16.941;-33.730;-72.497
70.742.188;-147.894;-44.414;-17.247;-50.519;-129.884
70.761.719;-153.083;-15.110;-45.940;-76.465;-211.996
70.781.250;-164.683;-22.436;-77.991;-97.527;-257.479
70.800.781;-191.850;-45.330;-91.422;-100.275;-222.680
70.820.313;-225.733;-60.592;-84.707;-85.317;-139.347
70.839.844;-228.480;-88.980;-77.686;-56.013;-64.560
70.859.375;-211.386;-125.305;-76.465;-22.131;-25.183
70.878.906;-224.512;-148.504;-76.465;-0.0153;-34.646
70.898.438;-239.164;-179.640;-87.454;-0.1984;-92.643
70.917.969;-203.449;-229.701;-111.264;-21.825;-168.956
70.937.500;-121.032;-287.698;-137.821;-46.245;-233.669
70.957.031;-33.425;-337.759;-155.525;-64.560;-262.363
70.976.563;0.1374;-357.295;-153.083;-69.750;-248.626
70.996.094;-31.899;-342.033;-133.547;-63.645;-211.081
71.015.625;-96.612;-306.013;-108.211;-56.319;-174.451
71.035.156;-160.104;-272.131;-88.370;-57.540;-166.514
71.054.688;-193.071;-247.405;-75.855;-71.581;-192.155
71.074.219;-183.608;-219.017;-70.360;-96.612;-244.353
71.093.750;-193.987;-194.292;-66.392;-110.958;-287.393
71.113.281;-260.531;-181.777;-54.792;-93.559;-269.383
71.132.813;-349.359;-164.683;-34.951;-54.792;-203.755
71.152.344;-437.576;-135.989;-0.9615;-14.194;-133.547
71.171.875;-508.089;-116.148;0.7784;0.9005;-90.812
71.191.406;-538.004;-132.326;0.2595;0.2595;-114.621
71.210.938;-515.720;-181.777;-23.352;-22.741;-195.208
71.230.469;-437.576;-243.132;-63.645;-54.182;-284.035
71.250.000;-357.295;-298.077;-108.211;-83.791;-350.885
71.269.531;-369.506;-316.697;-127.137;-94.170;-360.043
71.289.063;-473.291;-293.803;-112.790;-81.960;-298.077
71.308.594;-579.518;-261.752;-91.728;-65.781;-209.860
71.328.125;-615.232;-244.963;-81.044;-61.203;-150.336
71.347.656;-564.255;-250.763;-83.181;-73.413;-153.388
71.367.188;-456.807;-271.520;-96.917;-96.306;-215.965
71.386.719;-355.159;-280.372;-109.127;-113.706;-289.835
71.406.250;-336.844;-259.615;-102.106;-106.074;-302.350
71.425.781;-420.482;-224.817;-76.160;-75.855;-242.521
71.445.313;-534.035;-197.344;-56.013;-54.792;-186.661
71.464.844;-606.685;-171.398;-51.129;-56.929;-175.672
71.484.375;-634.768;-140.263;-45.024;-61.813;-168.651
71.503.906;-634.158;-124.695;-35.562;-58.455;-146.978
71.523.438;-599.054;-131.410;-31.593;-48.687;-122.863
71.542.969;-521.520;-144.536;-29.151;-31.288;-99.969
71.562.500;-417.430;-168.346;-29.457;-14.194;-99.969
71.582.031;-318.223;-206.807;-42.582;-12.057;-150.336
71.601.563;-266.636;-234.890;-55.708;-19.078;-215.965
71.621.094;-265.110;-247.405;-58.761;-25.794;-252.595
71.640.625;-218.101;-260.226;-69.750;-45.024;-298.993
71.660.156;-83.791;-262.057;-94.475;-83.791;-399.420
71.679.688;42.582;-251.679;-113.095;-116.453;-497.100
71.699.219;88.980;-255.952;-111.874;-117.979;-505.037
71.718.750;70.055;-279.151;-97.833;-98.443;-433.913
71.738.281;25.183;-289.530;-83.486;-82.875;-350.580
71.757.813;-13.584;-273.046;-79.823;-80.128;-295.940
71.777.344;-42.582;-251.068;-84.402;-82.265;-272.436
71.796.875;-78.602;-231.227;-81.349;-80.128;-251.068
71.816.406;-143.926;-195.513;-57.540;-70.055;-204.060
71.835.938;-237.332;-148.504;-19.689;-49.603;-152.167
71.855.469;-306.013;-122.253;10.531;-23.657;-138.126
71.875.000;-274.267;-127.747;23.657;-0.0763;-138.126
71.894.531;-150.336;-150.336;24.267;13.278;-113.095
71.914.063;-45.635;-174.451;17.552;14.499;-80.739
71.933.594;-15.110;-187.882;0.6258;0.3205;-71.276
71.953.125;-33.730;-179.945;-12.668;-20.604;-110.043
71.972.656;-75.855;-146.673;-41.056;-53.877;-196.123
71.992.188;-131.410;-102.717;-66.392;-80.433;-266.331
72.011.719;-200.092;-68.529;-70.360;-79.518;-260.531
72.031.250;-259.921;-51.129;-48.993;-51.740;-193.987
72.050.781;-258.394;-30.983;-12.668;-21.520;-134.158
72.070.313;-186.661;-11.752;15.110;-10.836;-147.894
72.089.844;-123.474;-13.584;20.604;-14.805;-210.165
72.109.375;-145.147;-16.636;22.741;-11.447;-219.017
72.128.906;-215.049;-12.363;31.288;0.1374;-152.778
72.148.438;-242.216;-26.709;32.509;0.7784;-68.834
72.167.969;-190.934;-55.098;28.236;0.4121;-0.0153
72.187.500;-68.529;-84.707;26.404;-0.2595;46.551
72.207.031;65.781;-109.432;23.962;-10.226;75.549
72.226.563;118.895;-115.842;19.689;-16.331;107.601
72.246.094;100.885;-125.916;0.4121;-26.709;132.326
72.265.625;104.243;-174.145;-39.530;-52.961;85.317
72.285.156;137.210;-231.838;-94.475;-87.149;-37.088
72.304.688;126.832;-230.922;-119.200;-106.685;-157.051
72.324.219;44.719;-166.819;-104.853;-104.548;-228.785
72.343.750;-55.403;-98.138;-70.360;-85.623;-240.385
72.363.281;-125.916;-61.508;-33.120;-53.266;-200.702
72.382.813;-161.935;-35.867;-0.0763;-20.604;-148.810
72.402.344;-177.503;0.2595;22.741;-0.4731;-103.022
72.421.875;-183.303;39.835;34.646;-0.4731;-56.319
72.441.406;-175.366;63.645;37.088;-0.6563;-0.6258
72.460.938;-144.841;79.823;37.393;-0.6868;30.067
72.480.469;-92.643;90.507;43.193;-0.7784;42.888
